Session,Spin_Num,Data_Index,Actual_Number,Predicted_Anchors,Confidence_%,Bet_Placed,Total_Bet,Result,Net_Profit,Bankroll,Hit
267,14,330,10,14|20|31|15,63.2,YES,12.0,LOSS,-12.0,3976.0,NO
267,15,331,24,9|31|22|20,59.1,YES,24.0,LOSS,-24.0,3952.0,NO
267,16,332,8,11|36|30|16,62.0,YES,24.0,LOSS,-24.0,3928.0,NO
267,17,333,5,12|28|35|14,58.2,NO,0,,0,3928.0,YES
267,18,334,23,22|9|18|13,62.6,NO,0,,0,3928.0,YES
267,19,335,16,25|2|17|7,59.8,NO,0,,0,3928.0,YES
267,20,336,7,21|4|2|36,63.7,YES,24.0,WIN,48.0,3976.0,YES
267,21,337,5,20|1|14|31,65.2,YES,24.0,LOSS,-24.0,3952.0,NO
267,22,338,10,13|27|36|33,65.5,YES,24.0,WIN,48.0,4000.0,YES
267,23,339,26,20|1|14|24,68.3,YES,24.0,LOSS,-24.0,3976.0,NO
267,24,340,18,14|20|31|8,66.8,YES,24.0,LOSS,-24.0,3952.0,NO
267,25,341,4,8|30|23|7,67.0,NO,0,,0,3952.0,NO
267,26,342,35,11|36|30|8,70.4,NO,0,,0,3952.0,NO
267,27,343,17,8|30|23|29,70.3,NO,0,,0,3952.0,YES
267,28,344,27,0|26|32|7,69.2,YES,24.0,LOSS,-24.0,3928.0,NO
267,29,345,13,18|22|29|34,65.0,YES,36.0,LOSS,-36.0,3892.0,NO
267,30,346,10,8|30|23|7,63.6,YES,36.0,LOSS,-36.0,3856.0,NO
267,31,347,24,9|31|22|20,63.6,NO,0,,0,3856.0,YES
267,32,348,27,8|30|23|11,69.3,NO,0,,0,3856.0,NO
267,33,349,6,18|22|29|13,67.9,NO,0,,0,3856.0,YES
267,34,350,20,6|34|27|10,67.9,YES,36.0,LOSS,-36.0,3820.0,NO
267,35,351,8,17|25|34|13,73.0,YES,48.0,LOSS,-48.0,3772.0,NO
267,36,352,9,5|10|24|12,68.1,YES,48.0,LOSS,-48.0,3724.0,NO
267,37,353,21,32|0|15|13,63.8,NO,0,,0,3724.0,NO
267,38,354,2,32|0|15|13,61.7,NO,0,,0,3724.0,NO
267,39,355,22,5|10|24|26,61.0,NO,0,,0,3724.0,NO
267,40,356,11,14|20|31|1,59.7,YES,48.0,WIN,96.0,3820.0,YES
267,41,357,26,8|30|23|7,61.1,YES,48.0,WIN,96.0,3916.0,YES
267,42,358,16,27|6|13|25,61.0,YES,36.0,LOSS,-36.0,3880.0,NO
267,43,359,14,7|29|28|36,61.4,YES,36.0,WIN,72.0,3952.0,YES
267,44,360,2,29|18|7|20,58.0,YES,36.0,LOSS,-36.0,3916.0,NO
267,45,361,2,26|3|0|5,59.3,YES,36.0,LOSS,-36.0,3880.0,NO
267,46,362,0,26|3|0|2,60.6,NO,0,,0,3880.0,YES
267,47,363,31,14|20|31|11,61.3,NO,0,,0,3880.0,YES
267,48,364,21,11|36|30|29,63.2,NO,0,,0,3880.0,NO
267,49,365,7,32|0|15|13,63.9,YES,36.0,LOSS,-36.0,3844.0,NO
267,50,366,26,14|20|31|15,61.2,YES,48.0,LOSS,-48.0,3796.0,NO
267,51,367,6,14|20|31|34,62.1,YES,48.0,WIN,96.0,3892.0,YES
267,52,368,30,26|3|0|9,66.8,YES,48.0,LOSS,-48.0,3844.0,NO
267,53,369,25,25|2|17|9,67.5,YES,48.0,WIN,96.0,3940.0,YES
267,54,370,25,9|31|22|8,64.8,YES,48.0,LOSS,-48.0,3892.0,NO
267,55,371,0,14|20|31|9,65.6,YES,48.0,LOSS,-48.0,3844.0,NO
267,56,372,22,14|20|31|9,65.5,NO,0,,0,3844.0,YES
267,57,373,6,11|36|30|14,66.7,NO,0,,0,3844.0,YES
267,58,374,6,4|19|21|30,66.9,NO,0,,0,3844.0,NO
267,59,375,23,2|21|25|6,67.3,YES,48.0,LOSS,-48.0,3796.0,NO
267,60,376,27,25|2|17|7,64.3,YES,60.0,WIN,120.0,3916.0,YES
267,61,377,13,34|17|6|18,72.2,YES,60.0,WIN,120.0,4036.0,YES
267,62,378,19,10|23|5|25,63.4,YES,48.0,LOSS,-48.0,3988.0,NO
267,63,379,6,14|20|31|13,64.2,YES,48.0,LOSS,-48.0,3940.0,NO
267,64,380,14,6|34|27|30,60.5,NO,0,,0,3940.0,NO
267,65,381,4,20|1|14|31,57.0,NO,0,,0,3940.0,NO
267,66,382,4,11|36|30|13,60.1,NO,0,,0,3940.0,YES
267,67,383,1,12|28|35|4,60.7,YES,48.0,LOSS,-48.0,3892.0,NO
267,68,384,24,22|9|18|4,57.5,YES,60.0,LOSS,-60.0,3832.0,NO
267,69,385,21,17|25|34|11,59.5,YES,60.0,LOSS,-60.0,3772.0,NO
267,70,386,28,13|27|36|32,62.7,NO,0,,0,3772.0,NO
267,71,387,17,14|20|31|0,63.5,NO,0,,0,3772.0,NO
267,72,388,28,0|26|32|6,67.0,NO,0,,0,3772.0,NO
267,73,389,18,14|20|31|17,70.4,YES,60.0,LOSS,-60.0,3712.0,NO
267,74,390,17,6|34|27|4,63.6,YES,72.0,LOSS,-72.0,3640.0,NO
267,75,391,14,0|26|32|6,66.4,YES,72.0,LOSS,-72.0,3568.0,NO
267,76,392,16,20|1|14|31,63.2,NO,0,,0,3568.0,NO
267,77,393,31,14|20|31|7,59.1,NO,0,,0,3568.0,YES
267,78,394,14,11|36|30|8,61.5,NO,0,,0,3568.0,NO
267,79,395,11,20|1|14|31,53.2,YES,72.0,LOSS,-72.0,3496.0,NO
267,80,396,28,17|25|34|26,57.4,YES,84.0,WIN,168.0,3664.0,YES
267,81,397,27,14|20|31|17,53.2,YES,84.0,LOSS,-84.0,3580.0,NO
267,82,398,36,13|27|36|18,54.1,YES,84.0,WIN,168.0,3748.0,YES
267,83,399,3,9|31|22|17,59.0,YES,84.0,LOSS,-84.0,3664.0,NO
267,84,400,10,13|27|36|16,56.6,YES,84.0,WIN,168.0,3832.0,YES
267,85,401,0,29|18|7|24,58.4,YES,84.0,LOSS,-84.0,3748.0,NO
267,86,402,28,4|19|21|14,56.9,YES,84.0,LOSS,-84.0,3664.0,NO
267,87,403,6,14|20|31|17,58.8,NO,0,,0,3664.0,NO
267,88,404,17,6|34|27|30,60.6,NO,0,,0,3664.0,NO
267,89,405,9,0|26|32|14,66.4,NO,0,,0,3664.0,NO
267,90,406,0,32|0|15|13,62.8,YES,84.0,WIN,168.0,3832.0,YES
267,91,407,32,14|20|31|6,62.3,YES,84.0,LOSS,-84.0,3748.0,NO
267,92,408,15,26|3|0|14,64.6,YES,84.0,LOSS,-84.0,3664.0,NO
267,93,409,6,14|20|31|6,67.7,NO,0,,0,3664.0,YES
267,94,410,5,25|2|17|6,71.1,NO,0,,0,3664.0,NO
267,95,411,33,13|27|36|33,68.3,NO,0,,0,3664.0,YES
267,96,412,12,8|30|23|5,63.8,YES,84.0,LOSS,-84.0,3580.0,NO
267,97,413,8,13|27|36|16,64.3,YES,96.0,LOSS,-96.0,3484.0,NO
267,98,414,9,5|10|24|12,65.0,YES,96.0,LOSS,-96.0,3388.0,NO
267,99,415,23,21|4|2|32,68.7,NO,0,,0,3388.0,NO
267,100,416,13,27|6|13|4,74.2,NO,0,,0,3388.0,YES
267,101,417,21,19|15|4|8,70.6,NO,0,,0,3388.0,YES
267,102,418,22,32|0|15|13,73.4,YES,96.0,LOSS,-96.0,3292.0,NO
267,103,419,28,6|34|27|11,68.2,YES,108.0,LOSS,-108.0,3184.0,NO
267,104,420,0,14|20|31|6,70.7,YES,108.0,WIN,216.0,3400.0,YES
267,105,421,20,0|26|32|14,66.8,YES,108.0,WIN,216.0,3616.0,YES
267,106,422,6,17|25|34|14,67.2,YES,96.0,LOSS,-96.0,3520.0,NO
267,107,423,5,6|34|27|30,65.9,YES,96.0,LOSS,-96.0,3424.0,NO
267,108,424,2,33|16|1|13,68.8,NO,0,,0,3424.0,NO
267,109,425,8,31|14|9|0,70.3,NO,0,,0,3424.0,NO
267,110,426,26,5|10|24|9,70.0,NO,0,,0,3424.0,NO
267,111,427,31,14|20|31|8,64.2,YES,96.0,WIN,192.0,3616.0,YES
267,112,428,11,33|16|1|14,64.8,YES,96.0,WIN,192.0,3808.0,YES
267,113,429,26,27|6|13|26,69.3,YES,84.0,WIN,168.0,3976.0,YES
267,114,430,34,16|24|33|25,67.4,YES,84.0,LOSS,-84.0,3892.0,NO
267,115,431,27,16|24|33|34,64.1,YES,84.0,WIN,168.0,4060.0,YES
267,116,432,29,13|27|36|18,67.2,YES,84.0,WIN,168.0,4228.0,YES
268,1,318,25,27|6|13|14,61.0,YES,12.0,LOSS,-12.0,3988.0,NO
268,2,319,4,14|20|31|8,71.6,YES,12.0,LOSS,-12.0,3976.0,NO
268,3,320,16,11|36|30|26,70.7,NO,0,,0,3976.0,NO
268,4,321,5,21|4|2|36,67.8,NO,0,,0,3976.0,NO
268,5,322,13,33|16|1|13,62.9,NO,0,,0,3976.0,YES
268,6,323,34,19|15|4|21,61.2,YES,12.0,LOSS,-12.0,3964.0,NO
268,7,324,16,34|17|6|7,63.4,YES,24.0,WIN,48.0,4012.0,YES
268,8,325,28,14|20|31|21,67.2,YES,24.0,LOSS,-24.0,3988.0,NO
268,9,326,19,14|20|31|24,64.8,YES,24.0,LOSS,-24.0,3964.0,NO
268,10,327,9,14|20|31|13,64.2,NO,0,,0,3964.0,NO
268,11,328,13,32|0|15|34,61.1,NO,0,,0,3964.0,YES
268,12,329,7,4|19|21|16,63.2,NO,0,,0,3964.0,NO
268,13,330,10,14|20|31|15,63.7,YES,24.0,LOSS,-24.0,3940.0,NO
268,14,331,24,9|31|22|20,59.6,YES,36.0,LOSS,-36.0,3904.0,NO
268,15,332,8,11|36|30|16,62.4,YES,36.0,LOSS,-36.0,3868.0,NO
268,16,333,5,12|28|35|14,58.6,NO,0,,0,3868.0,YES
268,17,334,23,22|9|18|13,62.9,NO,0,,0,3868.0,YES
268,18,335,16,25|2|17|7,60.2,NO,0,,0,3868.0,YES
268,19,336,7,21|4|2|36,64.1,YES,36.0,WIN,72.0,3940.0,YES
268,20,337,5,20|1|14|31,65.6,YES,36.0,LOSS,-36.0,3904.0,NO
268,21,338,10,13|27|36|33,65.5,YES,36.0,WIN,72.0,3976.0,YES
268,22,339,26,20|1|14|24,68.3,YES,36.0,LOSS,-36.0,3940.0,NO
268,23,340,18,14|20|31|8,66.8,YES,36.0,LOSS,-36.0,3904.0,NO
268,24,341,4,8|30|23|7,67.0,NO,0,,0,3904.0,NO
268,25,342,35,11|36|30|8,70.4,NO,0,,0,3904.0,NO
268,26,343,17,8|30|23|29,70.3,NO,0,,0,3904.0,YES
268,27,344,27,0|26|32|7,69.2,YES,36.0,LOSS,-36.0,3868.0,NO
268,28,345,13,18|22|29|34,65.0,YES,48.0,LOSS,-48.0,3820.0,NO
268,29,346,10,8|30|23|7,63.6,YES,48.0,LOSS,-48.0,3772.0,NO
268,30,347,24,9|31|22|20,63.6,NO,0,,0,3772.0,YES
268,31,348,27,8|30|23|11,69.3,NO,0,,0,3772.0,NO
268,32,349,6,18|22|29|13,67.9,NO,0,,0,3772.0,YES
268,33,350,20,6|34|27|10,67.9,YES,48.0,LOSS,-48.0,3724.0,NO
268,34,351,8,17|25|34|13,73.0,YES,60.0,LOSS,-60.0,3664.0,NO
268,35,352,9,5|10|24|12,68.1,YES,60.0,LOSS,-60.0,3604.0,NO
268,36,353,21,32|0|15|13,63.8,NO,0,,0,3604.0,NO
268,37,354,2,32|0|15|13,61.7,NO,0,,0,3604.0,NO
268,38,355,22,5|10|24|26,61.0,NO,0,,0,3604.0,NO
268,39,356,11,14|20|31|1,59.7,YES,60.0,WIN,120.0,3724.0,YES
268,40,357,26,8|30|23|7,61.1,YES,60.0,WIN,120.0,3844.0,YES
268,41,358,16,27|6|13|25,61.0,YES,48.0,LOSS,-48.0,3796.0,NO
268,42,359,14,7|29|28|36,61.4,YES,48.0,WIN,96.0,3892.0,YES
268,43,360,2,29|18|7|20,58.0,YES,48.0,LOSS,-48.0,3844.0,NO
268,44,361,2,26|3|0|5,59.3,YES,48.0,LOSS,-48.0,3796.0,NO
268,45,362,0,26|3|0|2,60.6,NO,0,,0,3796.0,YES
268,46,363,31,14|20|31|11,61.3,NO,0,,0,3796.0,YES
268,47,364,21,11|36|30|29,63.2,NO,0,,0,3796.0,NO
268,48,365,7,32|0|15|13,63.9,YES,48.0,LOSS,-48.0,3748.0,NO
268,49,366,26,14|20|31|15,61.2,YES,60.0,LOSS,-60.0,3688.0,NO
268,50,367,6,14|20|31|34,62.1,YES,60.0,WIN,120.0,3808.0,YES
268,51,368,30,26|3|0|9,66.8,YES,60.0,LOSS,-60.0,3748.0,NO
268,52,369,25,25|2|17|9,67.5,YES,60.0,WIN,120.0,3868.0,YES
268,53,370,25,9|31|22|8,64.8,YES,60.0,LOSS,-60.0,3808.0,NO
268,54,371,0,14|20|31|9,65.6,YES,60.0,LOSS,-60.0,3748.0,NO
268,55,372,22,14|20|31|9,65.5,NO,0,,0,3748.0,YES
268,56,373,6,11|36|30|14,66.7,NO,0,,0,3748.0,YES
268,57,374,6,4|19|21|30,66.9,NO,0,,0,3748.0,NO
268,58,375,23,2|21|25|6,67.3,YES,60.0,LOSS,-60.0,3688.0,NO
268,59,376,27,25|2|17|7,64.3,YES,72.0,WIN,144.0,3832.0,YES
268,60,377,13,34|17|6|18,72.2,YES,72.0,WIN,144.0,3976.0,YES
268,61,378,19,10|23|5|25,63.4,YES,60.0,LOSS,-60.0,3916.0,NO
268,62,379,6,14|20|31|13,64.2,YES,60.0,LOSS,-60.0,3856.0,NO
268,63,380,14,6|34|27|30,60.5,NO,0,,0,3856.0,NO
268,64,381,4,20|1|14|31,57.0,NO,0,,0,3856.0,NO
268,65,382,4,11|36|30|13,60.1,NO,0,,0,3856.0,YES
268,66,383,1,12|28|35|4,60.7,YES,60.0,LOSS,-60.0,3796.0,NO
268,67,384,24,22|9|18|4,57.5,YES,72.0,LOSS,-72.0,3724.0,NO
268,68,385,21,17|25|34|11,59.5,YES,72.0,LOSS,-72.0,3652.0,NO
268,69,386,28,13|27|36|32,62.7,NO,0,,0,3652.0,NO
268,70,387,17,14|20|31|0,63.5,NO,0,,0,3652.0,NO
268,71,388,28,0|26|32|6,67.0,NO,0,,0,3652.0,NO
268,72,389,18,14|20|31|17,70.4,YES,72.0,LOSS,-72.0,3580.0,NO
268,73,390,17,6|34|27|4,63.6,YES,84.0,LOSS,-84.0,3496.0,NO
268,74,391,14,0|26|32|6,66.4,YES,84.0,LOSS,-84.0,3412.0,NO
268,75,392,16,20|1|14|31,63.2,NO,0,,0,3412.0,NO
268,76,393,31,14|20|31|7,59.1,NO,0,,0,3412.0,YES
268,77,394,14,11|36|30|8,61.5,NO,0,,0,3412.0,NO
268,78,395,11,20|1|14|31,53.2,YES,84.0,LOSS,-84.0,3328.0,NO
268,79,396,28,17|25|34|26,57.4,YES,96.0,WIN,192.0,3520.0,YES
268,80,397,27,14|20|31|17,53.2,YES,96.0,LOSS,-96.0,3424.0,NO
268,81,398,36,13|27|36|18,54.1,YES,96.0,WIN,192.0,3616.0,YES
268,82,399,3,9|31|22|17,59.0,YES,96.0,LOSS,-96.0,3520.0,NO
268,83,400,10,13|27|36|16,56.6,YES,96.0,WIN,192.0,3712.0,YES
268,84,401,0,29|18|7|24,58.4,YES,96.0,LOSS,-96.0,3616.0,NO
268,85,402,28,4|19|21|14,56.9,YES,96.0,LOSS,-96.0,3520.0,NO
268,86,403,6,14|20|31|17,58.8,NO,0,,0,3520.0,NO
268,87,404,17,6|34|27|30,60.6,NO,0,,0,3520.0,NO
268,88,405,9,0|26|32|14,66.4,NO,0,,0,3520.0,NO
268,89,406,0,32|0|15|13,62.8,YES,96.0,WIN,192.0,3712.0,YES
268,90,407,32,14|20|31|6,62.3,YES,96.0,LOSS,-96.0,3616.0,NO
268,91,408,15,26|3|0|14,64.6,YES,96.0,LOSS,-96.0,3520.0,NO
268,92,409,6,14|20|31|6,67.7,NO,0,,0,3520.0,YES
268,93,410,5,25|2|17|6,71.1,NO,0,,0,3520.0,NO
268,94,411,33,13|27|36|33,68.3,NO,0,,0,3520.0,YES
268,95,412,12,8|30|23|5,63.8,YES,96.0,LOSS,-96.0,3424.0,NO
268,96,413,8,13|27|36|16,64.3,YES,108.0,LOSS,-108.0,3316.0,NO
268,97,414,9,5|10|24|12,65.0,YES,108.0,LOSS,-108.0,3208.0,NO
268,98,415,23,21|4|2|32,68.7,NO,0,,0,3208.0,NO
268,99,416,13,27|6|13|4,74.2,NO,0,,0,3208.0,YES
268,100,417,21,19|15|4|8,70.6,NO,0,,0,3208.0,YES
268,101,418,22,32|0|15|13,73.4,YES,108.0,LOSS,-108.0,3100.0,NO
268,102,419,28,6|34|27|11,68.2,YES,120.0,LOSS,-120.0,2980.0,NO
269,1,319,4,14|20|31|8,61.6,YES,12.0,LOSS,-12.0,3988.0,NO
269,2,320,16,11|36|30|26,70.7,YES,12.0,LOSS,-12.0,3976.0,NO
269,3,321,5,21|4|2|36,64.5,NO,0,,0,3976.0,NO
269,4,322,13,33|16|1|13,61.2,NO,0,,0,3976.0,YES
269,5,323,34,19|15|4|21,62.9,NO,0,,0,3976.0,NO
269,6,324,16,34|17|6|7,62.2,YES,12.0,WIN,24.0,4000.0,YES
269,7,325,28,14|20|31|21,66.6,YES,12.0,LOSS,-12.0,3988.0,NO
269,8,326,19,14|20|31|24,63.9,YES,12.0,LOSS,-12.0,3976.0,NO
269,9,327,9,14|20|31|13,63.4,NO,0,,0,3976.0,NO
269,10,328,13,32|0|15|34,60.1,NO,0,,0,3976.0,YES
269,11,329,7,4|19|21|16,63.0,NO,0,,0,3976.0,NO
269,12,330,10,14|20|31|15,63.5,YES,12.0,LOSS,-12.0,3964.0,NO
269,13,331,24,9|31|22|20,59.4,YES,24.0,LOSS,-24.0,3940.0,NO
269,14,332,8,11|36|30|16,62.2,YES,24.0,LOSS,-24.0,3916.0,NO
269,15,333,5,12|28|35|14,58.5,NO,0,,0,3916.0,YES
269,16,334,23,22|9|18|13,62.8,NO,0,,0,3916.0,YES
269,17,335,16,25|2|17|7,60.1,NO,0,,0,3916.0,YES
269,18,336,7,21|4|2|36,64.0,YES,24.0,WIN,48.0,3964.0,YES
269,19,337,5,20|1|14|31,65.6,YES,24.0,LOSS,-24.0,3940.0,NO
269,20,338,10,13|27|36|33,65.4,YES,24.0,WIN,48.0,3988.0,YES
269,21,339,26,20|1|14|24,68.3,YES,24.0,LOSS,-24.0,3964.0,NO
269,22,340,18,14|20|31|8,66.8,YES,24.0,LOSS,-24.0,3940.0,NO
269,23,341,4,8|30|23|7,67.0,NO,0,,0,3940.0,NO
269,24,342,35,11|36|30|8,70.4,NO,0,,0,3940.0,NO
269,25,343,17,8|30|23|29,70.3,NO,0,,0,3940.0,YES
269,26,344,27,0|26|32|7,69.2,YES,24.0,LOSS,-24.0,3916.0,NO
269,27,345,13,18|22|29|34,65.0,YES,36.0,LOSS,-36.0,3880.0,NO
269,28,346,10,8|30|23|7,63.6,YES,36.0,LOSS,-36.0,3844.0,NO
269,29,347,24,9|31|22|20,63.6,NO,0,,0,3844.0,YES
269,30,348,27,8|30|23|11,69.3,NO,0,,0,3844.0,NO
269,31,349,6,18|22|29|13,67.9,NO,0,,0,3844.0,YES
269,32,350,20,6|34|27|10,67.9,YES,36.0,LOSS,-36.0,3808.0,NO
269,33,351,8,17|25|34|13,73.0,YES,48.0,LOSS,-48.0,3760.0,NO
269,34,352,9,5|10|24|12,68.1,YES,48.0,LOSS,-48.0,3712.0,NO
269,35,353,21,32|0|15|13,63.8,NO,0,,0,3712.0,NO
269,36,354,2,32|0|15|13,61.7,NO,0,,0,3712.0,NO
269,37,355,22,5|10|24|26,61.0,NO,0,,0,3712.0,NO
269,38,356,11,14|20|31|1,59.7,YES,48.0,WIN,96.0,3808.0,YES
269,39,357,26,8|30|23|7,61.1,YES,48.0,WIN,96.0,3904.0,YES
269,40,358,16,27|6|13|25,61.0,YES,36.0,LOSS,-36.0,3868.0,NO
269,41,359,14,7|29|28|36,61.4,YES,36.0,WIN,72.0,3940.0,YES
269,42,360,2,29|18|7|20,58.0,YES,36.0,LOSS,-36.0,3904.0,NO
269,43,361,2,26|3|0|5,59.3,YES,36.0,LOSS,-36.0,3868.0,NO
269,44,362,0,26|3|0|2,60.6,NO,0,,0,3868.0,YES
269,45,363,31,14|20|31|11,61.3,NO,0,,0,3868.0,YES
269,46,364,21,11|36|30|29,63.2,NO,0,,0,3868.0,NO
269,47,365,7,32|0|15|13,63.9,YES,36.0,LOSS,-36.0,3832.0,NO
269,48,366,26,14|20|31|15,61.2,YES,48.0,LOSS,-48.0,3784.0,NO
269,49,367,6,14|20|31|34,62.1,YES,48.0,WIN,96.0,3880.0,YES
269,50,368,30,26|3|0|9,66.8,YES,48.0,LOSS,-48.0,3832.0,NO
269,51,369,25,25|2|17|9,67.5,YES,48.0,WIN,96.0,3928.0,YES
269,52,370,25,9|31|22|8,64.8,YES,48.0,LOSS,-48.0,3880.0,NO
269,53,371,0,14|20|31|9,65.6,YES,48.0,LOSS,-48.0,3832.0,NO
269,54,372,22,14|20|31|9,65.5,NO,0,,0,3832.0,YES
269,55,373,6,11|36|30|14,66.7,NO,0,,0,3832.0,YES
269,56,374,6,4|19|21|30,66.9,NO,0,,0,3832.0,NO
269,57,375,23,2|21|25|6,67.3,YES,48.0,LOSS,-48.0,3784.0,NO
269,58,376,27,25|2|17|7,64.3,YES,60.0,WIN,120.0,3904.0,YES
269,59,377,13,34|17|6|18,72.2,YES,60.0,WIN,120.0,4024.0,YES
269,60,378,19,10|23|5|25,63.4,YES,48.0,LOSS,-48.0,3976.0,NO
269,61,379,6,14|20|31|13,64.2,YES,48.0,LOSS,-48.0,3928.0,NO
269,62,380,14,6|34|27|30,60.5,NO,0,,0,3928.0,NO
269,63,381,4,20|1|14|31,57.0,NO,0,,0,3928.0,NO
269,64,382,4,11|36|30|13,60.1,NO,0,,0,3928.0,YES
269,65,383,1,12|28|35|4,60.7,YES,48.0,LOSS,-48.0,3880.0,NO
269,66,384,24,22|9|18|4,57.5,YES,60.0,LOSS,-60.0,3820.0,NO
269,67,385,21,17|25|34|11,59.5,YES,60.0,LOSS,-60.0,3760.0,NO
269,68,386,28,13|27|36|32,62.7,NO,0,,0,3760.0,NO
269,69,387,17,14|20|31|0,63.5,NO,0,,0,3760.0,NO
269,70,388,28,0|26|32|6,67.0,NO,0,,0,3760.0,NO
269,71,389,18,14|20|31|17,70.4,YES,60.0,LOSS,-60.0,3700.0,NO
269,72,390,17,6|34|27|4,63.6,YES,72.0,LOSS,-72.0,3628.0,NO
269,73,391,14,0|26|32|6,66.4,YES,72.0,LOSS,-72.0,3556.0,NO
269,74,392,16,20|1|14|31,63.2,NO,0,,0,3556.0,NO
269,75,393,31,14|20|31|7,59.1,NO,0,,0,3556.0,YES
269,76,394,14,11|36|30|8,61.5,NO,0,,0,3556.0,NO
269,77,395,11,20|1|14|31,53.2,YES,72.0,LOSS,-72.0,3484.0,NO
269,78,396,28,17|25|34|26,57.4,YES,84.0,WIN,168.0,3652.0,YES
269,79,397,27,14|20|31|17,53.2,YES,84.0,LOSS,-84.0,3568.0,NO
269,80,398,36,13|27|36|18,54.1,YES,84.0,WIN,168.0,3736.0,YES
269,81,399,3,9|31|22|17,59.0,YES,84.0,LOSS,-84.0,3652.0,NO
269,82,400,10,13|27|36|16,56.6,YES,84.0,WIN,168.0,3820.0,YES
269,83,401,0,29|18|7|24,58.4,YES,84.0,LOSS,-84.0,3736.0,NO
269,84,402,28,4|19|21|14,56.9,YES,84.0,LOSS,-84.0,3652.0,NO
269,85,403,6,14|20|31|17,58.8,NO,0,,0,3652.0,NO
269,86,404,17,6|34|27|30,60.6,NO,0,,0,3652.0,NO
269,87,405,9,0|26|32|14,66.4,NO,0,,0,3652.0,NO
269,88,406,0,32|0|15|13,62.8,YES,84.0,WIN,168.0,3820.0,YES
269,89,407,32,14|20|31|6,62.3,YES,84.0,LOSS,-84.0,3736.0,NO
269,90,408,15,26|3|0|14,64.6,YES,84.0,LOSS,-84.0,3652.0,NO
269,91,409,6,14|20|31|6,67.7,NO,0,,0,3652.0,YES
269,92,410,5,25|2|17|6,71.1,NO,0,,0,3652.0,NO
269,93,411,33,13|27|36|33,68.3,NO,0,,0,3652.0,YES
269,94,412,12,8|30|23|5,63.8,YES,84.0,LOSS,-84.0,3568.0,NO
269,95,413,8,13|27|36|16,64.3,YES,96.0,LOSS,-96.0,3472.0,NO
269,96,414,9,5|10|24|12,65.0,YES,96.0,LOSS,-96.0,3376.0,NO
269,97,415,23,21|4|2|32,68.7,NO,0,,0,3376.0,NO
269,98,416,13,27|6|13|4,74.2,NO,0,,0,3376.0,YES
269,99,417,21,19|15|4|8,70.6,NO,0,,0,3376.0,YES
269,100,418,22,32|0|15|13,73.4,YES,96.0,LOSS,-96.0,3280.0,NO
269,101,419,28,6|34|27|11,68.2,YES,108.0,LOSS,-108.0,3172.0,NO
269,102,420,0,14|20|31|6,70.7,YES,108.0,WIN,216.0,3388.0,YES
269,103,421,20,0|26|32|14,66.8,YES,108.0,WIN,216.0,3604.0,YES
269,104,422,6,17|25|34|14,67.2,YES,96.0,LOSS,-96.0,3508.0,NO
269,105,423,5,6|34|27|30,65.9,YES,96.0,LOSS,-96.0,3412.0,NO
269,106,424,2,33|16|1|13,68.8,NO,0,,0,3412.0,NO
269,107,425,8,31|14|9|0,70.3,NO,0,,0,3412.0,NO
269,108,426,26,5|10|24|9,70.0,NO,0,,0,3412.0,NO
269,109,427,31,14|20|31|8,64.2,YES,96.0,WIN,192.0,3604.0,YES
269,110,428,11,33|16|1|14,64.8,YES,96.0,WIN,192.0,3796.0,YES
269,111,429,26,27|6|13|26,69.3,YES,84.0,WIN,168.0,3964.0,YES
269,112,430,34,16|24|33|25,67.4,YES,84.0,LOSS,-84.0,3880.0,NO
269,113,431,27,16|24|33|34,64.1,YES,84.0,WIN,168.0,4048.0,YES
269,114,432,29,13|27|36|18,67.2,YES,84.0,WIN,168.0,4216.0,YES
270,1,320,16,11|36|30|26,60.7,YES,12.0,LOSS,-12.0,3988.0,NO
270,2,321,5,21|4|2|36,54.5,YES,12.0,LOSS,-12.0,3976.0,NO
270,3,322,13,33|16|1|13,57.9,NO,0,,0,3976.0,YES
270,4,323,34,19|15|4|21,61.2,NO,0,,0,3976.0,NO
270,5,324,16,34|17|6|7,65.0,NO,0,,0,3976.0,YES
270,6,325,28,14|20|31|21,67.0,YES,12.0,LOSS,-12.0,3964.0,NO
270,7,326,19,14|20|31|24,63.5,YES,24.0,LOSS,-24.0,3940.0,NO
270,8,327,9,14|20|31|13,63.2,YES,24.0,LOSS,-24.0,3916.0,NO
270,9,328,13,32|0|15|34,59.6,NO,0,,0,3916.0,YES
270,10,329,7,4|19|21|16,62.7,NO,0,,0,3916.0,NO
270,11,330,10,14|20|31|15,63.8,NO,0,,0,3916.0,NO
270,12,331,24,9|31|22|20,59.6,YES,24.0,LOSS,-24.0,3892.0,NO
270,13,332,8,11|36|30|16,62.4,YES,36.0,LOSS,-36.0,3856.0,NO
270,14,333,5,12|28|35|14,58.7,YES,36.0,WIN,72.0,3928.0,YES
270,15,334,23,22|9|18|13,63.0,YES,36.0,WIN,72.0,4000.0,YES
270,16,335,16,25|2|17|7,60.4,YES,24.0,WIN,48.0,4048.0,YES
270,17,336,7,21|4|2|36,64.2,YES,24.0,WIN,48.0,4096.0,YES
270,18,337,5,20|1|14|31,65.8,YES,12.0,LOSS,-12.0,4084.0,NO
270,19,338,10,13|27|36|33,65.6,YES,12.0,WIN,24.0,4108.0,YES
